tracking_id	SANO_0	SANO_1	SANO_2	CANCER_0	CANCER_1	CANCER_2
NM_001166692	5.55951	0.341694	0.461324	0.783772	0.492504	0.930473
NM_001167574	0.676131	0.10896	0.141736	0	0.996588	4.5856
NM_001167576	0	0	0	0	0	0.0181509
NM_001167577	0	0	0	0	0	3.97047e-05
NM_001167579	0	0.0348948	0	0.0400185	0	0.0253394
NM_001167670	0	0.0139465	0.0118921	0	0	0
NM_001167674	0	0	0.000506897	0	0	0
NM_001167675	0	0	0.0177679	0	0	0
NM_001167902	3.1443e-06	3.4287e-06	2.92366e-06	2.92069e-06	0	0.101659
NM_001168235	0.0756641	0.325529	0.190339	0.10667	0.0178744	0.00675392
NM_001168271	0.107619	0.017593	0.0150013	0.0172948	0.202695	0.215264
NM_001168316	0.0777783	0.105205	0.000722538	0	3.52039e-06	0
NM_001168378	0	0	0	0	0	0.121477
NM_001168379	0	0	0.0244368	0	0	0
NM_001168408	0.0562104	0	0	0	0	0
NM_001168409	0	0	0.0100582	0	0	0
NM_001168411	0	0.016923	0.0638369	0	0.213052	0.0422969
NM_001168465	0	0	0	0	0.602805	0
NM_001168466	0	0.193931	0.00220905	0.00217276	0.00215026	0.00216498
NM_001168467	0	0.00027208	0.0765727	0.184843	0.585885	0.282029
NM_001168468	0.000525876	0.000534976	0.000540028	0.000529242	0.000531836	0.000532363
NM_001168474	0	0.0200391	0.0256401	0.0690278	0.202483	0.240447
NM_001169	0.293316	0.108165	0.0768606	0.0620269	0.0519684	0.235638
NM_001169122	0	0.00132687	7.26802e-05	0.0249483	0	0.00873177
NM_001169123	0.331135	0.229602	3.25266e-05	0.000295904	0.192485	0.000500104
NM_001169124	0	0	0.000289316	0.0249483	0	0.00873177
NM_001169125	0	0.123344	0.490358	0.0508371	0	0.0138189
NM_001169154	0	0	0	8.63058e-06	0	7.72852e-06
NM_001169574	0	0	0.0127779	0	0	0.0744996
NM_001170331	0.052959	0.333251	0.000308329	0.157203	0.320083	0.0140251
NM_001170574	0	0	0	0	0	0.000223853
NM_001170628	0.265078	0	0.225876	0.431896	0.0473649	0.0578071
NM_001170700	5.72708e-05	0.70828	0.124635	0.532463	0.0808985	0.273804
NM_001170722	0	0	0	0	0	0.000564174
NM_001170723	0	0	0	0	0	0.136785
NM_001170724	0	0	0	0	0	0.061985
NM_001170794	0.563446	0.808842	0.445765	0.445825	0.695614	0.250502
NM_001170961	0	0.0011964	0.000476685	0	0.00018842	0.000308916
NM_001170962	0	0.0026537	0.0221595	0	0.216107	0.0673388
NM_001170963	0.102252	0.0227072	0.061254	0.0432307	0.160282	0.0821653
NM_001171020	0.0814805	0.080126	0.401795	0.310432	0.173348	0
NM_001171191	0	0.0212729	0.0363364	0	0	0.0464363
NM_001171193	0	7.61929e-05	7.57934e-05	0	0	7.79829e-05
NM_001171195	0	0.00298521	0.00254317	0.00816162	0	0.0059565
NM_001171197	0	0.00121023	0.00111329	0.00139136	0	0.00149053
NM_001171864	0.109793	0.0269554	0.0344902	0	0	0.0881925
NM_001171873	0	0	0	0	0.0423209	0
NM_001171876	0	2.93769e-06	0	0	0	0
NM_001171877	0	0	0.0207282	0.041934	0	0.000218426
NM_001171878	0	0.0175639	0.000108701	0.000108676	0	0
NM_001171879	0	4.71905e-05	0	0	2.22531e-05	2.54053e-05
NM_001171942	0	0	4.48865e-05	0	0	0
NM_001171951	0	0.0201934	0.00860993	0	0	0.0219968
NM_001171968	0.243019	0.0246885	0.0467609	0.141879	0.1708	0.141103
NM_001171971	0	0.0371975	0.00984554	0.131491	0	0
NM_001172173	0.000516313	0.46344	0.376296	0.265778	0.32104	0.370218
NM_001172285	0	0	0	0	0	0.0265498
NM_001172501	0	0.0273659	0	0	0	0
NM_001172502	1.34605e-05	0.0200801	0.0186745	0.0863419	0	0
NM_001172504	0.0609873	0.0221554	0.0111815	0.0329202	0.0216162	0
NM_001172509	0.38217	0.549227	0.457099	0	0.406468	0.181047
NM_001172517	0.00595854	0.00136185	1.46017e-05	0.00592032	0.00593072	0.00596179
NM_001172560	0	0	0	0	0.0183621	0.101939
NM_001172673	0.0337075	0.0248604	0.0506079	0.0408577	0.0342149	0.0258725
NM_001172779	7.70396e-05	0.000886885	0.0331803	0.619172	0.835832	7.43502e-05
NM_001172780	0.448144	0.593304	0.341178	0.659152	0.819989	1.62032
NM_001172811	0	0	1.87189e-06	0	0.0218349	0
NM_001172814	0	0	0.00242566	0	7.31739e-05	0.00413326
NM_001172815	0	0	7.2622e-05	0	1.27275e-05	0
NM_001173393	0.113766	0.209846	0.0118433	0.192531	0.0806039	0.365785
NM_001173461	0.0914114	0.0814295	0.256909	0.0772707	0.0240579	0.0119688
NM_001173462	0.00032374	0.00032128	0.000335146	0.000321788	0.000299039	0.000280602
NM_001173467	0	2.77218e-05	2.72081e-05	0	2.8344e-05	0
NM_001173523	0.00685958	0.607503	0.00683547	0.00686684	0.00687092	0.00693498
NM_001174069	0	2.25805e-06	0.0268765	0	0	0
NM_001174080	0.0303504	0.0141991	0.0137219	0.0499865	0.0989452	0.231649
NM_001174123	0.233137	0.298859	0.0802913	0.197204	0.118018	0
NM_001174136	0.206375	0.101469	0.11897	0.218209	0.109691	0.525019
NM_001174146	0	0.000773775	0.0010083	0.00403934	0.00241527	0.00112005
NM_001174147	0	0.00424555	0.00396131	0.0040741	0	0.00386154
NM_001174164	0.0969146	5.47645e-07	0.066112	0	0.100107	0
NM_001176	0.658208	0.0809086	0.275963	0.0927933	0.310982	0.293765
NM_001177316	0.000428288	0.000415886	2.04642e-06	0.0606912	8.92407e-06	3.6805e-05
NM_001177317	0.000243204	0.000262848	1.93086e-06	0.0591333	7.83614e-06	2.9272e-05
NM_001177675	0	0	0	0	0.0287624	0
NM_001177800	0	5.51814e-07	0	0.000769642	0.000787687	0
NM_001177880	1.32221e-06	2.23365e-06	1.50319e-06	1.74635e-06	0	0
NM_001177969	3.29164e-05	0.000173758	6.07382e-05	1.90999e-05	2.09781e-05	6.85709e-05
NM_001177970	0.0530997	0.1983	2.77744e-06	0.0873397	0.0826639	0.014873
NM_001177971	0.0758351	6.51141e-05	0.0310451	0.131161	0.123252	0.0192799
NM_001177972	0	0.114842	0.0631286	0	0	0
NM_001178020	0.378107	0.998712	0.290354	1.27141	2.59902e-05	0.391241
NM_001178034	0	0.0598668	0.136173	0.0888266	0.22307	0
NM_001178037	0	2.74346e-05	0	0	0	0
NM_001178054	0	0	0.00853726	0.236054	0	0.074662
NM_001178065	0	0.00023408	0.000237128	0	0.143192	0.000238512
NM_001178074	0.0998329	0.218122	0.245791	0.311996	0.702434	0.000219461
NM_001178089	0	0	2.91854e-06	0	0	0.100216
NM_001178090	0.185579	0	0.129654	0.203808	0.930366	0
NM_001178097	0	0.0393443	2.54942e-06	0	0.111646	0.0855284
NM_001184698	0	0	0	0	0.330285	0
NM_001184733	0	0	9.93976e-05	0	0	0.000103393
NM_001184736	0	0	0.052208	0	0	0.026621
NM_001184749	2.04694e-05	1.5672e-05	1.41207e-05	1.34306e-05	1.67868e-05	1.72919e-05
NM_001184750	0.0580712	0.181164	0.266349	0.319989	0.130519	0.114189
NM_001184773	7.4761e-06	8.62081e-06	9.11808e-06	5.83885e-06	9.43858e-06	9.27888e-06
NM_001184774	2.32082e-05	2.33383e-05	2.36578e-05	2.11806e-05	2.34709e-05	2.35136e-05
NM_001184775	2.91282e-05	2.84982e-05	2.86434e-05	2.7427e-05	2.8176e-05	2.83343e-05
NM_001184776	0.0371907	0.0153327	0.0117854	0.0936245	0.00886584	0.0100443
NM_001184777	0.0418119	0.0169956	0.0130064	0.106967	0.00974146	0.0110579
NM_001184832	0	0.0132525	0	0	0	0
NM_001184880	0.000205409	0.000183333	0.000191423	0.000203786	0.000211175	0.000205007
NM_001184924	0	0	0	8.16131e-05	8.23907e-05	8.06718e-05
NM_001184935	0.137976	0	2.09575e-05	0	0	0.197076
NM_001184963	0	0.000145427	0.372101	5.45457e-05	0.532542	0.00131933
NM_001184993	0	0	0.00348225	0	0	0.00444826
NM_001185054	0.180713	0.370587	0.15783	0.43267	0.412739	0.139776
NM_001185055	0	0.0395398	0.0371771	0.0439833	0.0613899	0.0152891
NM_001185085	0	0.00748569	0	0.00522323	0.00806368	0
NM_001185091	0.000431759	0.000430292	0.000432343	0.000425987	0.000280247	0
NM_001185117	2.21318e-06	0.0178026	0.0255793	1.97941e-06	0	0.0390452
NM_001185149	0	0.0867341	0.147916	0	0.375045	0
NM_001189	0	0.01954	0	0	0.112656	0.127703
NM_001190158	0	0	0	0	0	1.06533e-06
NM_001190228	0.498561	0.245138	0.195965	0.158145	0.220832	0.233638
NM_001190255	0.674043	0.00558444	0	0.0704471	2.3766	0.297701
NM_001190452	1.31827	39.1412	43.9398	119.415	0.764394	412.159
NM_001190455	0	1.62382e-06	1.35347e-06	1.42866e-06	1.91496e-06	0
NM_001190460	0	0	0	0	0	0.0789837
NM_001190462	0.404853	0	0	0.684908	0.14346	0.325242
NM_001190468	0	2.02582e-06	5.38595e-06	0	0	0
NM_001190469	0	5.49709e-05	6.83451e-05	0	0	0
NM_001190476	0	0.0581381	0.0330496	0	0.11173	0
NM_001190479	0	0	0.00423073	0	0.0429085	0.162131
NM_001190481	0.0914161	0.118376	0.0886822	0.00174616	0.667065	0.731373
NM_001190487	0.135944	0.0167106	0.0427473	0.114991	0.0481719	0.0364038
NM_001190702	0.149089	0.494813	0.234404	0.315276	1.0566	0.998098
NM_001190708	0	0.0434087	0.0555219	0	0.125135	0.378262
NM_001190765	0	0.03777	0	0	0	0.164563
NM_001190766	0.289643	0	0.0151796	0.673751	0.102635	0.193905
NM_001190811	0	0.000478701	0.000453764	0.000457738	0.000450312	0.000448403
NM_001190844	0	0.299793	0.23597	0.119018	0.232675	0.326549
NM_001190892	0	0	0	0.000101342	0.000100964	0
NM_001190900	0	0	0	0.0300721	0.0251788	0
NM_001190906	0	0	0	0	0	0.0174839
NM_001190907	0	0	0	0	0	0.000696686
NM_001190956	0	0	0.0136639	0	0	0
NM_001190971	0	0.00767026	0	0	0	0
NM_001190986	0.00103632	0	0.00105733	0.00103969	0	0
NM_001191016	0	0.181827	0.130316	0.140988	0	0
NM_001193282	0.33382	0.020517	0.00874743	0.176481	0.207007	0.0446962
NM_001193283	0	0.258838	0.255743	0.311916	0.516049	0.573734
NM_001193288	0	0.0067992	0.0049883	0.00325765	0.00841478	0.0307664
NM_001193421	0.261909	0.0422437	0.0192272	0.0823638	0.0881066	0.0851086
NM_001193476	0.350897	7.20327e-05	9.5438e-06	1.34741e-05	1.28871e-05	1.61462e-05
NM_001193502	0	0	0	0	0.0510863	0.617701
NM_001193532	0.000323412	0.412596	1.24704	2.70585	0.000322108	0.627549
NM_001193552	0.000368867	0.000368356	0.000370069	0.000369002	0.00036837	0.000370709
NM_001193623	0	0.125025	0.0609037	7.22472e-05	0.0514674	0.934056
NM_001193628	0.553982	0.16173	0.203232	0.234299	0.294456	0.0927178
NM_001193640	0	1.67537e-06	0	6.65838e-07	5.24782e-07	0
NM_001194	0	0.149071	0.100631	0.170968	0.501352	1.02838
NM_001194986	0.521862	0.472366	0.589262	0.230746	0.176517	0.349368
NM_001195032	0.00567911	3.71977e-05	0	0	0	0.00691442
NM_001195081	0	0	0.230933	0	0	0.098332
NM_001195082	0	0.0672625	0.121879	0.231428	0.508984	0.183163
NM_001195129	0	0.0101902	0	0	0	0
NM_001195135	0.206002	0.227901	0.129554	0.0871256	0.145994	0
NM_001195194	0.219762	0.152734	0.116651	0.0160791	0	0.908709
NM_001195195	0	0	0	0.104832	0	0
NM_001195256	0	0	0.0125428	0	0	0
NM_001195272	0	0	0	0	0	0.0950531
NM_001195278	0.0781874	0.345995	0.144237	0.224864	0.354634	0.134
NM_001195279	0.367988	0.542809	0.115713	0.70036	0.717184	0.837608
NM_001195280	0	0	0	0.0934263	0	0
NM_001195290	0	0.0495036	0.0844337	0.170362	0.428224	0
NM_001195442	0	0	0	0	0	0.0267298
NM_001195517	0	0	0	0	0.00175988	0.00172427
NM_001195520	3.62512	0.326779	1.06392	1.94204	1.79839	2.20038
NM_001195522	0	0	0.0917539	0.185115	6.82422	0.117207
NM_001195528	0.436557	0.298978	0.392213	0.237389	0.508282	0.133604
NM_001195535	0	0	0	0.28905	0	0
NM_001195541	0.0013708	0.0021214	0.00209422	0.00226898	0.00160949	0.00162403
NM_001195542	0.014247	0.0128539	0.0128888	0.0126312	0.0137475	0.0137179
NM_001195543	1.5633	0.477652	0.494187	0.395989	1.01753	0.992876
NM_001195545	0	0	0.100724	0	0	0
NM_001195553	0	0	0.00260027	0	0	0
NM_001195576	0	0.000110294	9.33313e-05	7.5774e-05	6.49341e-05	6.95095e-05
NM_001195577	0	0.000371735	0.000388455	0.000412803	0.000430535	0.00041624
NM_001195578	0	0.00730979	0.0128132	0.0263439	0.0444732	0.0334953
NM_001195597	0	0.00861528	0.0146925	0.0296424	0	0.0375367
NM_001195637	0	0	0.0284772	0	0	0
NM_001195685	0.0206974	0.0356185	0.0218034	0.0251066	0.0195513	0.0190808
NM_001195728	0.168555	0.713701	0.378473	0.84865	0.254491	0.256435
NM_001195794	0	0	0	0	0	0.000672214
NM_001195811	0	0.00152154	0	0	0	4.62872e-05
NM_001195812	0	0.0387482	0	0	0	0.114386
NM_001197020	0	0	0	0.0854693	0.0716025	0
NM_001197098	0	0	0.523401	0	0.0977949	0.743122
NM_001197224	0.101522	0.0171056	0.0247397	0.0948616	0.100054	0
NM_001197225	0.33996	0.0415402	0.0293093	0.148701	0.141675	0
NM_001197301	0.441073	0.0812314	0.0699506	0	0	0.177103
NM_001197302	0.000115158	0.000109648	0.171506	0	0.145378	0.00010789
NM_001198542	0	0.0166724	0	0	0	0.00181038
NM_001198543	0	0.000227276	0	0	0	0.0084607
NM_001198546	0	1.92241e-05	2.00089e-05	0	0	0
NM_001198547	0	3.76597e-07	0	0	0	0
NM_001198548	0	0.00584985	0.00498521	0	0	3.76994e-05
NM_001198549	0	0	0	3.26374e-05	3.18589e-05	0
NM_001198621	0	0.00316439	0.0493985	5.38034e-05	2.07626e-05	0
NM_001198818	0	0	0.000192426	0.00019434	8.88466e-05	0.000159765
NM_001198819	0	0	1.48053e-05	6.22558e-07	0	0
NM_001198820	0	0	8.88509e-05	3.44354e-05	4.33548e-06	1.71765e-05
NM_001198908	0	0	0.0573168	0	0	0.46734
NM_001198910	0	0.000138204	0.000226724	3.92126e-06	0.0260911	0.0187353
NM_001198986	0	0	0	0.0825999	0	0
NM_001199052	0.329087	0.809109	0.875008	0.835162	0.466471	0
NM_001199143	0	0	0.00014452	0	9.06044e-07	8.20904e-07
NM_001199144	0	0	0.077886	0	0	0
NM_001199145	0	0	0.615081	0	0.0213351	0.0322502
NM_001199172	2.19414e-05	0.0327194	0.038745	2.3629e-05	0.0637494	2.32005e-05
NM_001199201	0	4.67553e-07	3.45691e-06	0	0	0
NM_001199202	0.0536615	0.0127917	0.00514592	0.343221	0.153079	0.289678
NM_001199206	0	0.108768	0	0	0	0
NM_001199208	0.00250831	7.31549e-05	0.0034937	0.00348106	0.00682931	0.00251779
NM_001199209	0.813812	0.00296191	0.0174949	0.0177351	0.00698837	0.558794
NM_001199214	0.000133787	0.00013665	0.000137499	0.000135235	0.000135452	0
NM_001199215	0	0	0	0.000103465	0	0
NM_001199216	0.0661568	6.52035e-06	1.26478e-06	0.0862585	0	0.0520081
NM_001199233	0	0.03777	0	0	0	0
NM_001199251	0	0.228842	0.0980607	2.56549e-05	0	0.0712217
NM_001199252	0	0.232936	0	0	0	0.036924
NM_001199253	0	0	0.000158808	0	0	0
NM_001199255	0	0	0.0391352	0	0	0
NM_001199257	0	0	0	0	0	0.220003
NM_001199279	0	0.0461362	0.0153978	0.0957472	0.107038	0.1214
NM_001199377	0.225045	0.112689	0.119339	0.213666	0.114893	0.163141
NM_001199455	0	3.81068e-07	2.88674e-07	4.8544e-07	4.06719e-07	4.20639e-07
NM_001199456	0	0.0264812	0.00564453	0.0227781	0.0190843	0.0432672
NM_001199509	0	2.82113e-06	2.86869e-06	0	1.98723e-06	0
NM_001199510	0	2.44557e-05	2.38564e-05	0	2.40154e-05	0
NM_001199583	0.106436	0.163434	0.0477212	0.0168458	0.255209	0.636183
NM_001199763	7.1718e-05	6.88927e-05	0	7.05664e-05	7.2906e-05	6.88132e-05
NM_001199764	0.0482515	0.0177471	0	0.0816837	0.410925	0.0258091
NM_001199770	0	0.0299698	0.00315062	0	0.454236	1.59466
NM_001199824	0.152029	0.16819	0.302767	0.0642986	0	0.122134
NM_001199828	0	0.00105375	0	0.00103937	0	0
NM_001199938	0	0	0.0175684	0.070889	0.0593934	0
NM_001200049	0.0802057	0.0419011	0.0189154	0.144168	0.170526	0.0805423
NM_001201359	0	0.0251761	0	0	0.677771	0.0822553
NM_001201372	0.229565	0.113111	0.0622637	0	0.179255	0.139702
NM_001201380	0.104853	0.106333	0.112652	0.110866	0	0.00701781
NM_001201461	0	0.000152585	0.000143618	0.000158012	0.000132301	0.356295
NM_001201465	0	0.0562043	0.0130191	0.056585	0.0641551	0.0192688
NM_001201466	1.2936	0.184478	0.00352586	0.00109094	0.993167	0.230916
NM_001201538	0.000735262	0.000755317	0	0	0.000751107	0
NM_001201539	0	2.44494e-07	0	0	0	0
NM_001201583	0.191365	0.0387033	0.0597127	0.0534839	0.0447163	0
NM_001202475	0.179863	0.0268821	0.0640386	0	0.0423479	0.0195365
NM_001202481	2.43207e-05	1.3572e-06	0	0.0346793	0	0.189226
NM_001202482	0	0.0126907	0.0254889	0.0198887	7.88167e-05	6.81849e-05
NM_001202483	0	8.93991e-05	8.7629e-05	9.39496e-05	0	0
NM_001203251	0.000184005	9.42807e-05	9.15633e-05	0.000179152	0.0001789	0.000177319
NM_001203252	0	0	0	9.16491e-07	8.1878e-07	8.51202e-07
NM_001204118	0	0.362042	0.0627429	0	0.3757	4.38551e-05
NM_001204210	7.54318e-07	2.07674e-06	0.0222584	0	0	0
NM_001204211	4.72678e-05	4.26571e-05	3.04823e-07	0	4.88856e-05	4.86929e-05
NM_001204212	0.078238	0.00957571	1.85276e-06	0	0.110915	0.125737
NM_001204213	0.187284	0.0466364	0.0382086	0.0332119	0.0106704	0.0100819
NM_001204214	0.264747	0.0617318	0.0510076	0.0446535	0.01104	0.0104262
NM_001204218	0.000231539	0.000459998	0.000472031	0.000479433	7.16066e-07	7.73172e-07
NM_001204266	0	0.000240407	0.000210658	0.000210495	0	0
NM_001204267	0	0.00162543	0.0205076	0.0190814	0	0
NM_001204269	0.458367	0.279087	0.102926	0.193121	0.218774	0.12352
NM_001204314	0.104357	0.0521319	0.0438136	0.258583	0.00052591	0.0279412
NM_001204315	0.000204295	0	0	0	0	0
NM_001204353	8.19689e-05	0.199552	0	8.82554e-05	0.0415064	0.0640567
NM_001204354	0	0	0.000187635	0	0	0
NM_001204355	1.76259e-05	0.00250418	0	1.45127e-05	0.00248018	0.00248938
NM_001204356	0	0	0.0317518	0	1.38443e-05	6.29242e-06
NM_001204358	0	0.0722155	0	0	0.000491903	0.000666408
NM_001204398	0	3.69634e-05	0	3.5125e-05	1.01751	0.557357
NM_001204399	0	0.0129845	0	0.0895895	0.0148963	3.98583
NM_001204744	3.46172e-06	1.1889e-06	0	3.37461e-06	4.07527e-06	3.98088e-06
NM_001204745	2.95573e-05	5.93888e-06	1.71114e-06	3.05539e-05	2.71305e-05	2.91649e-05
NM_001204746	0.0658047	0.0378569	0.117305	0.083502	0.0232966	0.0352261
NM_001205247	0.00014905	0.00046731	0.119074	0.000150214	0.000150903	0.000145752
NM_001205248	0	1.10409e-05	0.000119985	0	0	2.16256e-06
NM_001205250	0	0.231469	0	0	0	0
NM_001205251	0.185752	0.0101941	0.0173403	0.213259	0.188061	0.134973
NM_001205252	0.529131	0.195126	0.314281	0.372981	0.187498	0.0472312
NM_001205280	0.206264	0.0253545	0.0432396	0.0872366	0.07309	0.994224
NM_001205293	1.44119e-05	4.29276e-06	6.97605e-05	5.69138e-06	0	0.236247
NM_001205294	0.0198599	0.0343821	0.00739798	0.0304286	0.154006	0.0801418
NM_001206389	0	0	0.0259455	0	0.263922	0.327807
NM_001206569	0	2.12557e-05	0.0076755	0.00697295	0	0
NM_001206570	0	0.0255648	0.0375719	0.0450451	0	0.00610308
NM_001206571	0	0	0	3.28491e-06	0	0
NM_001206572	0	0	8.41535e-05	0	0.000127554	1.41837e-07
NM_001206673	0.2153	0	0	0	0	0
NM_001206745	0	1.27926e-06	0.000349535	2.64968e-06	0.336466	1.39343e-06
NM_001206838	0.00597544	0.00621721	0.00578281	0.0059958	0.00660922	0.00576106
NM_001206839	0.0847164	0.0557784	0.161201	0.0827094	0.0362249	0.204243
NM_001206842	0	6.38067e-07	8.90493e-07	0	0	0
NM_001206843	0.000211063	0.000196562	0.000203596	0.000205233	0	0.000209472
NM_001206845	0.0738114	0.00889402	0.00754536	0.0310972	0	0.0394313
NM_001206936	0	0	4.82951e-07	0	0	0
NM_001206954	0	0	0.0149968	0.0618544	0	0
NM_001206966	0	0	8.6201e-05	5.8921e-05	0	0
NM_001206977	0	1.66596e-05	0	0	0	0
NM_001206978	0	0	0.131984	0.242001	0	0
NM_001206979	0	0.12429	8.95478e-06	0	0	0
NM_001206981	0	0.000395258	0.000402034	0	0.145892	0.000397352
NM_001206992	0	0	0	0.00630419	0	0.0730301
NM_001206993	0	0	0	0.00140414	0	0.00570933
NM_001206994	0.000612994	7.42508e-07	0.000617533	0.00061966	0.000618667	0.000621414
NM_001206995	0	2.8688e-07	0	0	4.41426e-07	3.50651e-07
NM_001206997	0	0.000123724	0.000133388	0.00011584	0	0.000124128
NM_001207005	5.88201e-05	0.000485443	4.30961e-05	0.533838	0.537988	1.86185
NM_001207006	0	0	0	3.11069e-05	0	2.40092e-05
NM_001207071	0.00025425	0.000236703	0.000452242	0	0.000268219	0
NM_001207073	3.57383e-05	4.64642e-05	0.382253	0	3.04285e-05	0
NM_001207074	0.64016	0.157161	0.399955	0	1.58832	0
NM_001207076	6.6384e-06	0	0	6.40741e-06	5.79049e-06	0
NM_001220473	0	0	0.000765906	0	0	0
NM_001220474	0	0	0.0998961	0	0	0
NM_001220475	0	0.153555	0.0670928	0.100628	0.0839396	0
NM_001220476	0	9.46779e-05	0.000464205	0.00102253	0.00121365	0
NM_001220477	0	0.0101135	0	0	0	0
NM_001220478	0	0.0736636	0	0	0	0
NM_001220479	0.568986	0.000977386	0.217615	7.99306e-05	0	0.000204548
NM_001220480	0.00292821	0.194153	0.423824	0.705209	0.475847	0.369414
NM_001220493	0	0.0123392	0	0	0	0
NM_001220494	0	0.0183812	0	0	0	0
NM_001220496	0	0	0	0	9.307e-05	9.06302e-05
NM_001234	1.14519	0.0624309	0.221745	0.605402	0	0.0382699
NM_001242340	0.570412	0.483774	0.0726469	0.185064	1.13196	0.381852
NM_001242356	0.487717	0.00555335	0	0.000108105	0.000102061	0
NM_001242357	0	0.205472	0.228514	0.446759	0.0934916	0
NM_001242376	0	0	0.0106052	0	0.0341695	0.709068
NM_001242450	5.68376e-06	1.18601e-05	2.38688e-05	1.52877e-05	0	8.56939e-06
NM_001242494	7.89969e-05	7.79428e-05	7.95892e-05	7.56467e-05	0	0
NM_001242495	0.217678	0.0133011	0.0113279	0.0459693	8.51026e-06	0
NM_001242496	0	0	0	0	2.8408e-05	0
NM_001242497	0	0	0	0	0.0415638	0
NM_001242505	0	0	0	0.0610765	0	0
NM_001242506	7.57676e-06	0.00111283	1.18784e-05	0.00104077	5.50565e-06	1.01647e-05
NM_001242507	0.062481	0	0.0227435	0	0.133154	0.0333299
NM_001242521	0	0	0	0.223847	0.187547	0
NM_001242575	0	0.0347166	0.0280924	0.0298621	0.123181	0
NM_001242636	0	0.116137	0.0120503	0.145319	0	0
NM_001242637	0	0.259856	0	0.0836981	0	2.14167
NM_001242638	0	0.0027859	0	0.110937	0	0
NM_001242639	0	0	3.73196e-05	3.74401e-05	0	0.116986
NM_001242668	0	0.10368	0	0	0.14944	0
NM_001242672	0.103059	0.0380047	0.0216044	0.130762	0.036519	0.0551953
NM_001242690	0.182437	0.209321	0.153373	0.154307	0.179527	1.2545
NM_001242696	0.148815	0	0	0	0.158198	0.159402
NM_001242702	0.0944699	0.0754811	0.0767402	0.0998868	0.0669509	0.031622
NM_001242758	0	0	0	0	0	0.0308147
NM_001242792	0	0	4.23348e-06	0	0	0
NM_001242793	8.27329e-07	8.13579e-07	0.00838507	9.07527e-07	9.11107e-07	8.26237e-07
NM_001242794	0.0518552	0.0509934	0.0391397	0.0219299	0.0918763	0.0833179
NM_001242815	1.10479	0.135804	0.217125	1.0708	0	0.061635
NM_001242863	0	7.46247e-05	1.72804e-05	0	0	0
NM_001242867	0.397021	0.659026	0.082998	0.37779	0.0700981	0.0529028
NM_001243	0.000188913	0.478777	0.000185795	0.000185521	1.13799	0.000187235
NM_001243042	0	0.230414	0.110517	0.297292	0.207568	0
NM_001243079	0	0	0.00981501	0	0.0331815	0
NM_001243237	0	0.166353	0.141849	0	0.479549	0.362399
NM_001243256	0	0.00575346	0.0569925	0	3.02046e-07	0.195138
NM_001243270	0	4.95606e-08	7.68917e-06	7.67098e-06	8.48263e-06	8.10882e-06
NM_001243271	0	0.00466725	0	0	0.014498	0
NM_001243505	8.43968e-05	0	2.64679e-06	0.0897598	0.0508951	0.0185907
NM_001243506	0.139936	0	0.00132889	0.000427372	0.000202934	0.000438244
NM_001243507	0	0	0	0	0.0677103	0
NM_001243509	0	0	0	0	0.000158974	0
NM_001243510	0	0.000956331	0	0	0	0
NM_001243511	0	1.88305e-05	0.0457902	0	0	0
NM_001243512	0	0.144587	8.30552e-05	0	0	0
NM_001243513	0	0	1.29664e-05	0	0	0
NM_001243722	0.264102	0	0.0213935	0	0	0.141435
NM_001243812	0	0.0104594	0.00167102	0.0144443	0.00597511	0
NM_001243961	0.00114937	0.0011707	0.00114171	0	0	0.00114229
NM_001243965	0	1.80572	0	0	0	0
NM_001244755	0	0	0	0	0.0758235	0
NM_001244847	0.655681	0	0	0.277275	0.464664	0
NM_001244856	1.44521	9.50561e-05	0.893593	0.305291	1.28023	0.231858
NM_001246	0.088433	0.00100941	0.139146	0.337135	0.282433	0.28458
NM_001247987	4.76103e-05	4.63315e-05	4.70426e-05	4.73252e-05	4.67648e-05	4.6349e-05
NM_001251964	0.192229	0	0.0134325	0.0541308	0.0392671	0.190014
NM_001251967	0.129937	0	0	0.467383	0	0
NM_001251987	0	0.0128632	0	0	0.0126084	0.0190566
NM_001252008	8.14196e-05	8.04677e-05	0.068055	7.99314e-05	8.1108e-05	8.16145e-05
NM_001252010	0.0324423	0.0158744	0.00493588	0.0136341	0.0113959	0.00857274
NM_001252020	0	2.92154e-07	0	0	0	2.32998e-07
NM_001252024	0	0.000356197	0.000348908	0.000343283	0	0.000355121
NM_001252338	0.0527827	0.155925	0.132942	0.212399	0.102973	0.226502
NM_001252339	7.91572e-05	8.28694e-05	8.22394e-05	8.33242e-05	8.05524e-05	8.48349e-05
NM_001252617	0	0	0.00204182	0	0.0021303	0.00218804
NM_001252618	0	0	0.00135516	0	0.0013273	0.0012974
NM_001252619	0	0	0.0556268	0	0.0965983	0.147912
NM_001252652	0.00125689	0.00124855	0.00124865	0.00124553	0.00124846	0.00125099
NM_001253725	0.293005	0	0.102294	0	0	0.313864
NM_001253726	0.000114411	7.74448e-05	0.000111337	0	0	0.000113502
NM_001253849	0	1.28084e-06	0	0	0	0
NM_001253850	0	0	0.0406259	0	0.10996	0.0767974
NM_001253855	0	0	0	3.76248e-05	0	3.86802e-05
NM_001254717	0	0.0369659	0.0078608	0	0.239905	0
NM_001254718	0	0	7.58901e-07	0	0.00693878	0
